1565984073885225000, 6736231900, 0.018461077844311665
1565984073859294000, 6710300900, 0.03652759381898426
1565984073834359900, 6685366800, 0.015129032258064699
1565984073804425500, 6655432400, 0.030189083820663
1565984077964896600, 10815903500, 0.02419685039370111
1565984077938965600, 10789972500, 0.0293951367781154
1565984077913033500, 10764040400, 0.022504273504273423
1565984077884083100, 10735090000, 0.051525252525251995
1565984083375424500, 16226431400, 0.019080321285140464
1565984083348524300, 16199531200, 0.04072876304023818
1565984083322594400, 16173601300, 0.03899999999999949
1565984083295644400, 16146651300, 0.05679153766769961
1565984088350979000, 21201985900, 0.032810143042912465
1565984088325047100, 21176054000, 0.029927835051546222
1565984088299116800, 21150123700, 0.036878787878787435
1565984088270171200, 21121178100, 0.040039671682625975
1565984093710152000, 26561158900, 0.031697547683923175
1565984093684248900, 26535255800, 0.027391167192428564
1565984093657326500, 26508333400, 0.025639344262295142
1565984093631362900, 26482369800, 0.027011204481792755
1565984098410421300, 31261428200, 0.02826208651399428
1565984098383494100, 31234501000, 0.03379853479853469
1565984098357567400, 31208574300, 0.03342028985507251
1565984098330607600, 31181614500, 0.0436428571428567
1565984103467458300, 36318465200, 0.038192399049881566
1565984103441528000, 36292534900, 0.04084100418410007
1565984103414599900, 36265606800, 0.03284094754653096
1565984103387671600, 36238678500, 0.04247826086956474
1565984108442064100, 41293071000, 0.039847201210286926
1565984108415139800, 41266146700, 0.024531914893617054
1565984108388212100, 41239219000, 0.030591737545565177
1565984108362253300, 41213260200, 0.02195081967213137
1565984113882098200, 46733105100, 0.0297443365695792
1565984113856166500, 46707173400, 0.10567996011963868
1565984113830236000, 46681242900, 0.03651803751803722
1565984113803280200, 46654287100, 0.02998106712564546
1565984118547267200, 51398274100, 0.01734862385321114
1565984118521337500, 51372344400, 0.039650406504064574
1565984118495406500, 51346413400, 0.026777777777777952
1565984118469447900, 51320454800, 0.03024999999999984
1565984122482240800, 55333247700, 0.021514071294559272
1565984122455312500, 55306319400, 0.03080914512922483
1565984122429381600, 55280388500, 0.03382587064676609
1565984122402455200, 55253462100, 0.032277870216306015
1565984126862941700, 59713948600, 0.022880597014925612
1565984126837011200, 59688018100, 0.028112081513828394
1565984126810083000, 59661089900, 0.028684601113172687
1565984126756231500, 59607238400, 0.025415094339622756
1565984131369308400, 64219288100, 0.03459322033898285
1565984131342379500, 64193386400, 0.03072205438066448
1565984131313460000, 64164466900, 0.02958103975535179
1565984131284504900, 64135511800, 0.023745269286754064
1565984135797522400, 68648529300, 0.048403747870528195
1565984135771598100, 68622605000, 0.03781987577639709
1565984135745654200, 68596661100, 0.041105263157894194
1565984135716708500, 68567715400, 0.03558536585365844
1565984140912940700, 73763947600, 0.03727751196172212
1565984140886042200, 73737049100, 0.025587887740029683
1565984140860111600, 73711118500, 0.038453717754172584
1565984140833154200, 73684161100, 0.029395136778115522
1565984145740036100, 78591043000, 0.032557046979865424
1565984145712154700, 78563161600, 0.03834871099050137
1565984145686210800, 78537217700, 0.03020356612184251
1565984145657258000, 78508264900, 0.04347439353099714
1565984150367778100, 83218785000, 0.0448404074702881
1565984150341846800, 83192853700, 0.022255813953488603
1565984150315916200, 83166923100, 0.03625490196078399
1565984150289958900, 83140965800, 0.031490974729241596
1565984155687621700, 88538628600, 0.025521060842433774
1565984155660695000, 88511701900, 0.026027027027027156
1565984155634772300, 88485779200, 0.028717682020802413
1565984155605813400, 88456820300, 0.037585209003216026
1565984160125016200, 92976023100, 0.04488607594936667
1565984160099084700, 92950091600, 0.037834951456310176
1565984160073155100, 92924162000, 0.029018761726079124
1565984160047196900, 92898203800, 0.02561596958174938
1565984169674313600, 102525320500, 0.02770090634441096
1565984169648382900, 102499389800, 0.04710996563573847
1565984169622452200, 102473459100, 0.029612244897959137
1565984169595524600, 102446531500, 0.028569892473118176
1565984165249546200, 98100553100, 0.028824561403508822
1565984165220622600, 98071629500, 0.04385776805251662
1565984165191700000, 98042706900, 0.034511363636363285
1565984165163775500, 98014782400, 0.03323423423423438
1565984174439527100, 107290534000, 0.02677777777777774
1565984174413595800, 107264602700, 0.03832584269662874
1565984174387667400, 107238674300, 0.03801734104046212
1565984174357719000, 107208725900, 0.04418072289156576
1565984178543213700, 111394220600, 0.029441400304413744
1565984178517280000, 111368286900, 0.02235456475583897
1565984178491350600, 111342357500, 0.03689126853377261
1565984178448450300, 111299457200, 0.02500000000000035
1565984183774890400, 116625897300, 0.030563845050214786
1565984183748964700, 116599971600, 0.035124794745484356
1565984183723036600, 116574043500, 0.03038373751783126
1565984183693084100, 116544091000, 0.042728423475258785
1565984188762868100, 121613875000, 0.03701652892561941
1565984188736937000, 121587943900, 0.039572792362768096
1565984188711009100, 121562016000, 0.04046730462519888
1565984188684048500, 121535055400, 0.03312462908011812
1565984193314076600, 126165083500, 0.03872366148531961
1565984193288146200, 126139153100, 0.031531824611032044
1565984193261217700, 126112224600, 0.029656934306569082
1565984193233264200, 126084271100, 0.03419999999999992
1565984197935117500, 130786124400, 0.030719532554256662
1565984197910184900, 130761191800, 0.03803903903903874
1565984197883256100, 130734263000, 0.040333333333332805
1565984197857298100, 130708305000, 0.033710743801653
1565984201970350900, 134821357800, 0.03490664272890449
1565984201944421400, 134795428300, 0.03880099502487529
1565984201918489500, 134769496400, 0.037251366120218544
1565984201890537200, 134741544100, 0.03719444444444408
