962, 32.60845
961, 52.963753
960, 467.48535
974, 42.543762
973, -23.190948
972, 205.47244
971, 25.576727
970, 70.01117
969, 258.5005
968, 107.1967
967, 100.21495
966, 62.682583
985, 14.591005
984, -7.603615
983, 26.099194
982, -19.919603
981, 22.18787
980, -26.623978
979, 51.991226
978, 50.074585
977, -16.785904
976, 104.18939
975, 95.41795
995, 81.9315
994, 3.617073
993, -28.625214
992, 43.129463
991, 47.708473
990, 67.51224
989, 23.65116
988, 27.979628
987, 8.164326
986, -1.5855408
1005, -73.95346
1004, 115.46227
1003, 52.924805
1002, 13.483223
1001, 49.425385
1000, 170.40195
999, 8.472205
998, 175.2139
997, 138.59586
996, 67.357025
1015, 75.699425
1014, 34.7407
1013, 3.0466814
1012, -14.719551
1011, 225.02705
1010, 13.968538
1009, -9.806353
1008, 53.328392
1007, 180.96869
1006, 46.621857
1024, 49.407124
1023, 219.10503
1022, 58.64496
1021, 70.40282
1020, -18.339306
1019, 56.102303
1018, 18.566795
1017, 591.3493
1016, 90.44974
1035, 61.330845
1033, 44.140423
1032, 40.431786
1031, 259.84833
1030, 264.3883
1029, -74.15393
1028, 7.591261
1027, 64.46735
1026, 183.37024
1025, 223.81258
1044, 43.674355
1043, 93.11304
1042, 187.29837
1041, 587.5319
1040, 76.02315
1039, -83.76954
1038, 3.5236893
1037, 39.341316
1036, -10.950466
1054, 49.045025
1053, 166.97565
1052, 2.3156633
1051, 25.415665
1050, 35.946957
1049, 475.66754
1048, 55.475296
1047, 102.56997
1046, 30.288376
1045, 149.60204
1065, 197.79272
1064, 53.891148
1063, 33.45771
1062, 28.262278
1061, 109.109604
1060, 168.09818
1059, 89.95464
1058, 9.606688
1057, 468.9843
1056, 21.659122
1075, 19.292969
1074, 8.018957
1073, 5.347616
1072, 2.0842743
1071, 410.51224
1070, -20.413218
1069, 43.323883
1068, -87.7882
1067, 190.20348
1066, 1.531765
1080, 1.9709377
1079, 57.831665
1078, 31.256502
1077, 86.72858
1076, 62.807472
1425, 149.28085
1424, 127.487915
1423, -55.08189
1422, 23.555473
1421, 64.72188
1434, 13.379324
1433, 74.38367
1431, 75.418304
1430, 129.0948
1429, 15.158606
1428, 20.589981
1426, 34.39059
1445, 70.72844
1444, 66.38655
1443, 25.18315
1442, 37.31619
1440, 126.27664
1439, 14.233213
1438, 18.436163
1437, 31.971275
1435, 129.27054
1455, 50.134518
1454, 50.94892
1453, 5.2121468
1452, 27.873363
1450, 58.749832
1449, 90.05674
1448, 59.03319
1447, 47.224854
1465, 68.34352
1464, 18.223534
1463, 100.041275
1462, 109.36589
1460, 114.65711
1459, 19.615383
1458, -61.60488
1457, 35.70952
1475, -8.137802
1474, 33.12043
1472, 95.82863
1471, 27.554153
1470, 36.474236
1469, -8.028427
1468, 6.0411263
1466, 75.788185
1485, 164.53087
1484, 132.38008
1482, 70.33848
1481, 110.407
1480, 277.92755
1479, 211.39467
1477, -0.910347
1476, 52.64239
1495, 29.340935
1493, 51.343605
1492, 146.67914
1491, 40.455227
1490, -1.2678003
1488, 50.01758
1487, 27.62646
1486, -2.1353292
1504, 27.491814
1503, 3.4730864
1502, 22.252655
1501, 94.93533
1500, 2.4006023
1498, 127.48419
1497, 61.758278
1496, -132.3038
1514, -25.196312
1513, 30.417484
